customer_id,order_date,total_price
4235,2023-07-30,63.44
399,2023-09-04,402.53
9363,2023-02-06,486.91
4368,2023-03-01,304.22
3665,2023-09-17,425.06
4534,2023-02-24,163.15
3881,2023-09-13,31.07
8181,2023-03-31,218.11
4599,2022-12-22,486.9
8763,2022-12-03,56.4
2381,2023-09-21,91.54
6587,2022-12-30,305.33
2634,2022-12-24,60.28
754,2023-08-16,240.24
3715,2023-05-16,151.95
9552,2023-04-26,78.62
5530,2023-04-21,448.24
1605,2023-07-02,95.3
3350,2023-05-28,176.84
954,2023-08-04,249.26
573,2023-08-13,272.04
8019,2023-07-11,223.93
511,2023-01-02,24.4
7542,2023-02-26,285.83
3044,2023-02-02,168.73
2939,2023-08-02,438.11
8023,2023-01-10,456.17
3756,2022-09-28,330.41
3874,2023-09-20,114.84
7686,2023-08-13,184.57
3897,2022-12-12,380.88
8651,2023-01-21,80.94
9263,2023-03-03,283.08
1815,2023-07-20,28.07
3158,2023-04-01,469.08
4303,2022-11-19,221.41
9091,2023-07-18,343.83
7363,2023-08-04,245.93
1040,2022-09-29,305.44
4433,2022-10-27,41.45
5283,2022-12-20,360.41
6449,2022-10-22,438.93
3549,2022-11-28,466.3
2375,2023-02-03,37.85
3277,2023-05-14,451.26
9053,2022-11-08,95.78
9543,2023-05-06,408.65
7716,2023-06-14,426.87
8270,2023-07-14,291.37
1829,2022-12-30,384.24
6277,2023-01-15,175.87
7905,2023-02-04,134.39
4480,2023-08-06,219.87
3440,2022-10-11,185.34
8129,2023-08-24,237.14
170,2023-01-16,358.76
561,2023-06-07,96.0
3980,2023-03-26,214.72
1013,2022-10-12,67.88
8294,2023-06-28,190.52
452,2023-01-03,445.29
4773,2023-04-06,394.91
2995,2023-02-17,282.52
7480,2023-08-20,146.2
6351,2023-08-27,223.52
3897,2022-12-24,456.16
4912,2023-01-22,334.26
881,2023-04-08,239.35
8649,2023-03-30,409.02
8759,2022-12-19,397.89
6140,2023-04-30,363.89
7291,2023-05-02,177.55
8090,2023-01-25,360.15
4037,2023-02-02,142.72
3276,2023-08-10,147.24
6609,2023-08-14,446.49
5024,2023-03-24,361.09
1734,2023-09-06,89.37
7470,2023-08-17,158.48
1239,2023-03-05,375.98
9910,2022-10-01,206.87
7410,2023-01-01,464.77
2483,2022-11-05,92.74
8324,2023-09-03,262.25
2241,2022-11-02,240.32
8783,2022-10-11,450.75
2204,2023-02-03,420.64
9423,2022-10-10,354.08
2883,2022-10-13,469.58
9652,2023-07-01,153.18
4081,2023-02-19,13.88
1030,2023-03-16,94.57
6278,2022-10-12,249.28
9344,2023-02-17,453.54
933,2023-01-21,418.58
5072,2023-07-10,173.33
5057,2022-12-26,99.89
4084,2023-05-21,461.16
9700,2022-10-13,212.18
2332,2023-08-08,309.62
1974,2023-06-08,412.33
2783,2022-11-25,96.76
8936,2023-04-18,221.88
5062,2023-03-01,347.11
5760,2023-08-21,357.79
8678,2022-10-14,302.21
2493,2023-02-26,408.33
4834,2023-01-01,358.38
1969,2023-04-30,331.42
133,2023-03-07,119.67
1463,2023-05-06,106.16
110,2022-09-21,461.47
5126,2023-05-30,304.59
7253,2023-03-09,289.51
780,2022-12-13,128.62
6537,2023-05-03,302.11
7842,2023-06-08,492.26
4509,2022-10-23,112.37
7251,2023-03-27,212.79
5512,2023-08-24,186.08
5263,2022-12-12,68.9
3814,2023-01-27,238.06
331,2023-05-12,95.11
8203,2023-02-11,321.57
9586,2023-06-02,233.52
7429,2023-08-12,61.14
452,2023-01-25,468.65
4000,2023-06-27,428.9
5106,2023-07-31,215.22
7482,2023-03-12,198.08
6829,2022-10-19,155.5
4287,2022-11-06,486.2
9345,2022-10-26,223.98
8788,2023-03-26,290.98
9047,2023-02-10,410.61
1717,2023-02-18,70.18
7504,2023-07-31,116.1
1167,2022-11-13,295.33
7663,2023-04-16,473.58
9633,2023-01-28,475.03
2845,2023-06-06,208.2
5697,2023-05-14,472.8
4438,2023-04-03,73.41
4630,2023-08-06,360.43
8515,2023-05-01,245.09
4930,2023-01-18,11.64
1836,2023-03-15,243.2
6198,2023-02-13,113.57
5260,2022-12-07,331.85
3857,2023-08-09,255.5
2873,2023-07-12,296.6
8316,2023-01-27,141.36
113,2023-07-13,379.2
2438,2023-09-01,484.83
1376,2023-08-22,317.88
9579,2022-10-28,338.73
3656,2022-09-24,444.71
2598,2023-01-22,451.62
7683,2023-05-18,132.02
5498,2023-08-08,56.22
1903,2022-10-07,236.06
159,2023-08-07,481.41
4205,2023-07-10,249.97
5439,2022-10-29,274.04
2543,2023-01-26,152.56
6030,2023-07-24,119.05
4122,2023-03-22,254.56
514,2023-04-12,320.65
1869,2023-05-10,346.96
3415,2023-09-14,452.1
2220,2022-12-22,117.32
1261,2023-01-05,23.66
2398,2022-11-11,357.18
2430,2023-04-12,364.58
5304,2023-02-01,23.59
9870,2023-08-26,461.46
8160,2023-08-24,371.56
2991,2023-02-27,170.2
2203,2023-01-05,363.29
7868,2023-03-28,286.17
623,2023-04-23,106.01
8191,2023-03-05,43.45
7099,2023-05-26,94.97
5817,2023-08-30,93.08
6591,2023-02-11,60.57
3218,2023-06-19,360.02
6740,2023-05-03,409.69
7771,2023-07-17,221.11
4817,2023-05-04,166.28
9752,2023-08-13,211.8
3303,2022-12-13,94.34
2799,2023-02-20,208.36
6939,2022-09-29,275.07
8898,2023-06-23,195.35
1301,2023-06-17,303.74
8962,2022-10-25,362.73
3150,2023-04-17,282.19
5172,2023-04-05,55.3
2078,2023-02-07,72.28
725,2023-02-19,426.54
2421,2023-09-20,487.0
1657,2023-05-05,307.24
4071,2023-02-21,303.91
2966,2023-04-07,383.21
1001,2023-06-03,153.51
7163,2022-09-25,217.32
9199,2022-11-07,12.59
3348,2023-06-14,163.91
153,2022-12-15,67.28
3344,2023-02-25,171.95
1049,2023-01-27,61.02
3144,2023-05-29,39.77
9439,2023-02-17,418.93
1422,2023-07-20,286.85
293,2023-02-05,112.57
2964,2022-10-19,400.95
2719,2023-02-25,98.54
5384,2023-01-30,470.61
8212,2022-10-28,437.65
772,2023-07-03,429.4
9703,2023-07-18,396.66
3030,2023-03-03,362.09
4410,2023-08-05,246.68
603,2023-07-10,321.4
1469,2022-12-17,99.0
6531,2023-04-01,496.46
9541,2022-10-20,73.17
6906,2023-06-01,488.65
388,2023-04-05,484.94
6708,2023-02-28,153.84
7040,2022-10-28,22.67
4783,2023-05-13,330.54
7950,2023-01-19,194.32
1433,2023-05-14,334.09
7265,2022-12-04,144.16
2722,2022-11-24,260.38
2288,2023-02-24,287.54
2870,2023-01-29,481.16
1577,2023-09-21,148.89
3552,2023-03-20,434.23
423,2023-01-16,258.65
7020,2023-01-01,95.78
669,2023-07-22,394.28
4469,2022-12-22,230.35
7049,2023-03-24,356.81
6176,2023-05-11,364.8
2972,2023-02-16,13.54
4777,2023-07-10,37.02
2414,2023-04-29,257.16
3127,2022-10-28,498.45
7425,2023-07-29,66.96
1426,2022-12-01,326.36
5538,2023-01-09,116.47
3215,2023-05-25,383.27
8481,2023-03-30,347.65
5750,2023-07-20,275.95
1472,2023-08-27,210.97
2896,2023-09-09,244.21
3887,2023-01-18,262.39
437,2023-06-01,471.61
1273,2023-07-27,228.54
1802,2022-11-05,198.24
6115,2023-03-30,203.78
7857,2023-01-15,150.16
1692,2023-03-28,58.39
7767,2023-05-14,348.72
8683,2023-01-05,427.91
8559,2022-12-26,243.1
7770,2023-05-12,358.84
2108,2022-12-16,13.14
6091,2022-12-05,79.31
8884,2023-02-08,335.12
3488,2023-07-06,163.09
3632,2023-04-29,453.95
7802,2022-10-14,108.07
5415,2022-10-01,339.67
4801,2023-07-31,145.82
8540,2022-12-09,81.06
7079,2023-01-01,243.22
6340,2023-08-29,194.74
927,2022-09-26,481.44
5159,2023-03-03,161.6
7323,2022-12-19,380.66
4574,2023-02-06,133.63
857,2023-01-05,356.78
2993,2022-10-04,56.3
1534,2023-08-19,18.0
7564,2023-06-15,198.83
7422,2023-05-27,441.57
693,2023-08-28,311.33
6024,2023-03-14,355.02
9442,2022-10-23,468.31
5010,2023-06-02,302.16
2228,2022-12-05,10.36
410,2022-12-25,71.64
5211,2023-05-05,171.33
357,2023-04-06,107.65
5029,2023-09-13,47.22
843,2023-06-25,461.19
1365,2023-08-26,196.3
7546,2022-11-05,386.42
2254,2023-05-10,273.66
4689,2022-10-16,250.7
9126,2023-09-16,192.8
9394,2023-04-09,64.31
8925,2023-04-08,197.98
7830,2022-12-04,464.66
4743,2023-04-15,286.94
6838,2023-03-20,233.01
5118,2023-08-31,288.92
3823,2023-06-09,488.45
2628,2023-06-15,317.1
4389,2023-06-02,164.38
7664,2023-08-07,462.13
4970,2023-03-28,343.79
236,2022-10-21,80.04
9850,2023-05-07,375.88
8369,2023-06-26,291.43
9981,2023-08-15,413.15
6269,2023-06-08,157.11
6669,2023-06-13,15.29
9555,2023-01-08,141.77
4805,2023-06-16,188.37
7669,2022-10-25,437.37
4203,2023-02-08,99.67
9604,2022-12-27,378.83
1265,2022-11-28,71.17
7791,2023-04-28,62.11
8893,2023-07-06,118.37
740,2023-01-28,265.63
6892,2023-06-25,473.7
8177,2022-10-19,200.22
15,2023-08-24,317.2
1501,2022-09-24,30.82
6404,2022-11-12,288.16
2874,2023-08-18,329.28
2525,2022-11-14,29.23
4236,2023-04-29,373.21
3528,2023-03-25,304.64
7358,2023-05-16,285.13
6600,2023-05-22,379.14
4677,2023-07-21,313.22
8077,2023-02-02,251.27
6496,2023-06-15,177.64
869,2023-08-31,24.7
6828,2023-07-31,114.79
8562,2022-11-15,435.21
8439,2023-03-08,283.53
5121,2022-12-04,442.4
7858,2022-11-15,216.89
8532,2022-09-25,314.93
7235,2023-07-10,133.49
4342,2023-01-04,133.12
1807,2023-04-07,432.71
9344,2023-06-30,116.27
3368,2023-03-27,286.96
1858,2023-03-18,302.85
8694,2023-04-26,393.2
3645,2023-04-30,247.46
9809,2022-10-20,275.34
3241,2023-08-31,113.93
8556,2023-02-24,208.24
8580,2022-12-13,354.1
1777,2023-05-17,262.17
690,2023-03-26,251.77
6124,2023-09-05,441.04
223,2022-12-22,484.26
6865,2023-07-05,43.4
8938,2023-01-29,156.64
9286,2023-06-10,67.51
6869,2023-05-16,84.91
7048,2023-05-27,250.98
8543,2023-07-14,60.89
5562,2023-02-21,222.13
8613,2023-02-13,144.42
2985,2023-02-24,43.88
6935,2023-02-26,144.65
7193,2023-04-08,277.06
539,2022-12-28,75.01
5067,2023-01-04,115.25
6792,2023-09-03,408.86
2688,2023-04-16,329.61
8325,2023-02-18,285.98
1141,2022-09-29,238.81
6861,2022-10-24,309.47
659,2023-01-11,239.58
3010,2023-07-22,117.86
2056,2022-10-26,167.73
8020,2022-12-16,479.55
6187,2023-01-07,192.35
8464,2023-06-19,441.57
1014,2022-10-06,385.37
8043,2023-01-15,315.17
1900,2022-09-23,269.31
7068,2023-08-08,301.27
4624,2023-07-19,114.65
4324,2023-09-01,152.63
8977,2023-04-21,429.22
9016,2023-02-28,60.87
8621,2023-03-10,23.91
9312,2022-11-25,327.26
7021,2023-06-04,463.86
3450,2023-03-01,243.75
6802,2023-01-25,426.96
1946,2023-02-07,90.43
8588,2023-04-06,158.04
1959,2023-02-13,371.29
5003,2023-07-16,267.15
7539,2023-01-04,263.21
8472,2023-02-11,344.77
118,2023-08-24,21.37
769,2022-11-09,291.33
1088,2023-06-18,340.45
3546,2023-03-14,268.76
7445,2023-02-06,386.53
1719,2023-08-30,108.8
7382,2023-07-14,71.99
9911,2023-07-03,428.5
598,2022-12-31,71.66
3705,2023-05-26,329.47
4531,2023-05-21,327.21
6280,2023-02-16,197.81
4252,2023-01-19,48.81
6895,2023-07-28,451.19
2578,2022-12-16,39.08
9325,2022-12-14,70.94
2621,2023-07-19,319.73
5041,2023-05-17,296.95
2281,2022-10-03,251.31
891,2022-10-30,114.45
7946,2023-07-25,116.68
3592,2023-04-15,215.22
8933,2023-07-29,280.44
9184,2023-03-21,408.79
8994,2023-09-15,65.25
3790,2023-03-10,408.71
9036,2023-08-07,475.99
6045,2023-04-03,97.5
9452,2022-11-01,96.3
6663,2023-01-17,305.05
8075,2023-05-07,205.11
9793,2023-07-12,349.9
9959,2023-08-01,494.2
7755,2023-05-24,180.49
5288,2022-11-30,231.31
2613,2023-02-12,424.0
2669,2023-02-24,66.74
2690,2023-08-31,251.54
1140,2023-03-31,350.89
1045,2023-09-02,362.48
6057,2023-07-11,410.63
7183,2023-08-31,285.06
8886,2022-10-30,23.5
3645,2023-01-31,267.98
1034,2023-02-08,488.29
7537,2023-03-01,313.35
9719,2022-11-15,221.38
600,2023-04-02,101.23
552,2023-02-18,317.52
6017,2022-12-10,65.19
7633,2022-12-28,282.78
3979,2023-08-08,123.72
2761,2022-10-06,167.12
8025,2023-03-17,342.44
9381,2023-02-15,467.46
7019,2023-05-12,11.39
1650,2023-02-25,64.4
7962,2023-03-28,456.17
8299,2022-12-30,55.12
6016,2023-02-12,391.51
8637,2022-12-06,29.26
7621,2022-11-09,365.78
2632,2023-01-14,264.56
4066,2023-02-09,403.98
1483,2023-05-10,117.55
3711,2022-10-03,37.05
6080,2023-09-14,185.69
8211,2022-12-13,162.03
4749,2023-05-29,347.99
3507,2023-03-01,278.76
4350,2023-02-19,25.32
8332,2022-12-06,80.9
4014,2022-12-09,294.03
3023,2023-06-12,200.06
6857,2022-11-29,202.16
9372,2023-04-02,185.38
8153,2022-10-08,286.44
1884,2023-07-26,133.06
8186,2023-03-12,438.71
582,2023-08-01,428.97
9938,2023-09-02,233.69
5243,2023-01-04,201.27
4240,2023-06-25,337.03
6997,2023-07-05,159.33
2473,2023-03-26,23.23
6808,2023-05-22,184.3
2141,2023-06-07,165.53
5367,2022-11-12,105.65
4976,2023-02-04,183.21
7472,2023-02-08,309.45
5583,2023-05-02,93.53
1238,2023-03-22,395.25
9385,2023-02-01,199.8
7558,2023-08-24,32.74
7971,2023-06-27,32.35
1778,2023-01-22,200.41
7764,2023-09-04,289.44
4541,2022-11-22,322.43
8366,2023-08-21,312.77
3997,2023-02-18,128.37
1158,2022-12-08,374.07
3130,2023-05-14,350.32
6305,2023-06-30,462.17
9317,2023-05-08,16.41
5851,2023-04-01,90.01
6700,2023-08-10,104.69
6798,2023-07-11,218.15
6098,2023-03-30,425.71
755,2023-01-17,84.14
8160,2023-07-15,456.0
8728,2023-04-29,97.03
7034,2023-05-26,184.66
7631,2023-06-06,16.82
889,2023-02-11,488.28
6520,2022-10-01,412.11
7229,2022-10-18,349.31
5214,2023-06-30,248.36
8472,2023-02-17,115.01
8672,2023-05-23,239.03
1281,2023-04-16,234.87
256,2023-08-21,465.43
3726,2023-02-20,88.84
3054,2023-05-28,147.2
441,2023-07-10,154.77
1649,2023-03-26,232.44
6225,2023-02-04,366.97
7291,2023-08-24,461.8
7622,2023-05-19,367.49
6039,2023-08-13,37.12
2338,2022-11-07,398.45
2001,2023-09-17,191.54
31,2023-03-20,409.95
2394,2023-04-03,51.14
5620,2023-08-05,205.33
8066,2023-05-18,209.1
2613,2023-05-15,39.31
6318,2023-05-21,462.26
5614,2023-05-05,272.44
3529,2022-11-06,302.68
680,2022-12-16,217.87
6157,2023-02-27,443.03
3159,2023-06-05,318.94
4491,2023-05-09,59.87
5803,2023-06-30,220.76
6505,2023-05-24,140.28
665,2023-06-06,404.72
7469,2023-06-15,135.55
5732,2023-07-28,280.27
6722,2023-03-03,34.9
8286,2023-06-28,212.36
2215,2023-09-10,426.82
7224,2022-11-17,410.04
5143,2023-04-30,10.1
1158,2023-06-27,132.91
8,2023-08-30,188.77
6095,2023-02-13,402.83
8370,2023-04-23,25.33
9949,2023-09-21,133.8
3581,2023-08-27,204.63
8371,2023-01-10,211.75
3861,2023-03-24,73.46
7518,2022-12-10,392.48
6551,2022-12-05,227.83
7388,2023-05-07,367.57
1455,2022-12-02,371.26
2752,2023-07-23,59.22
2321,2023-03-21,410.0
781,2022-12-18,182.78
4479,2023-07-24,335.2
3182,2023-08-23,17.97
8223,2023-04-09,144.64
5943,2023-04-26,440.42
8874,2023-02-17,46.61
6341,2023-09-18,213.08
8990,2023-04-05,290.69
9877,2023-06-15,448.52
3608,2023-09-13,280.07
423,2022-11-22,98.71
1437,2023-02-05,215.09
9107,2022-10-22,254.71
8714,2023-08-30,294.79
1198,2023-02-10,336.09
2076,2023-02-26,375.27
2175,2023-01-06,450.79
3476,2022-10-02,214.5
9651,2023-04-26,401.08
1587,2023-07-01,57.12
6398,2022-11-10,156.36
6770,2022-12-08,223.09
3112,2022-12-26,174.81
5273,2023-02-18,299.5
1599,2023-06-14,440.63
2692,2022-10-08,393.07
5263,2023-05-31,443.34
9597,2023-05-10,154.35
2511,2023-05-17,282.57
3870,2022-12-05,72.46
9064,2023-05-09,297.96
763,2023-05-05,388.3
8062,2022-11-17,80.07
7291,2023-07-22,206.3
5342,2023-05-21,314.01
3282,2023-08-25,342.73
9283,2023-02-22,393.7
6578,2023-05-25,142.06
6810,2022-11-04,377.18
7566,2023-04-27,116.17
6299,2023-05-31,80.54
5085,2023-06-09,58.91
7963,2023-04-10,357.26
8456,2023-06-15,452.06
8982,2023-08-12,331.58
578,2023-03-11,177.47
6347,2022-09-27,204.96
913,2022-10-17,94.09
8711,2023-01-12,165.69
5066,2023-08-01,292.82
8620,2023-04-25,182.9
6193,2023-01-31,330.91
703,2023-02-19,206.53
9784,2023-03-11,372.24
808,2023-05-03,388.51
258,2023-04-15,62.56
2763,2023-01-26,299.31
5011,2023-06-20,185.93
5230,2023-07-17,131.94
7691,2023-06-14,25.95
2357,2023-09-18,125.18
5958,2023-03-15,154.43
3965,2023-05-29,311.88
7534,2023-08-04,67.79
188,2023-08-15,185.48
5031,2023-07-11,444.49
2435,2022-10-28,330.89
4997,2022-09-22,138.29
9847,2023-01-03,396.5
1535,2023-05-18,388.3
2290,2023-06-22,236.28
7724,2023-03-03,30.43
9799,2023-06-10,492.83
6139,2023-07-25,78.46
5306,2023-09-02,313.0
2211,2023-09-15,247.31
4546,2022-11-29,340.43
5615,2023-09-08,116.63
8030,2023-03-27,161.38
546,2022-11-12,394.73
8678,2023-02-22,60.47
1073,2022-12-10,341.43
4903,2023-01-31,336.04
9174,2023-07-13,113.63
8762,2023-02-02,181.76
3000,2022-11-20,111.47
3874,2023-01-01,368.06
1833,2023-03-14,363.49
1623,2023-03-01,372.36
5424,2023-01-31,368.25
7782,2022-12-23,158.91
5489,2023-07-08,447.72
6094,2023-05-08,397.5
8176,2023-01-11,427.49
1962,2023-05-25,414.26
639,2023-08-27,48.98
4927,2023-06-04,72.84
4834,2023-07-02,193.72
5076,2023-01-31,257.21
1565,2023-05-11,485.24
6238,2023-06-14,72.38
7037,2023-04-28,463.64
6066,2022-10-15,14.68
270,2023-02-24,97.4
8438,2023-03-11,190.44
3433,2022-12-09,251.77
3188,2023-04-27,294.25
3727,2022-10-07,233.15
3742,2022-11-22,175.92
5664,2023-08-05,279.81
3019,2023-09-19,303.06
7878,2022-10-08,76.38
761,2023-08-07,477.32
3378,2023-05-19,454.98
2516,2022-11-17,286.83
1011,2023-05-20,195.42
1618,2022-12-06,234.01
9086,2022-10-27,331.77
4144,2023-05-27,492.81
3722,2023-02-13,27.73
8220,2023-09-01,300.64
290,2023-01-09,276.45
138,2023-08-05,253.47
3786,2023-06-06,305.82
2390,2023-05-29,294.34
211,2023-08-07,228.93
6764,2022-12-31,39.09
9171,2023-08-07,419.73
8578,2023-01-11,47.66
9694,2023-08-25,260.91
2607,2023-08-26,193.49
133,2022-11-07,273.29
7096,2023-06-19,99.16
2517,2022-10-05,418.36
5682,2023-07-16,284.97
2478,2022-11-11,247.58
7695,2023-02-04,21.56
5181,2023-07-29,159.63
7740,2022-11-06,167.87
2548,2022-12-27,475.15
6773,2023-03-28,453.24
4785,2023-07-17,458.61
3596,2023-04-19,303.09
3808,2023-07-27,487.25
2276,2022-11-04,254.6
6211,2023-07-13,449.93
7449,2023-03-30,248.72
6019,2022-09-29,210.43
4742,2023-06-12,246.72
8739,2023-06-11,323.59
8049,2023-02-04,83.49
9274,2022-10-28,158.14
5527,2023-09-02,343.49
6556,2023-03-13,474.75
3904,2022-11-07,208.66
9005,2023-07-05,219.53
830,2023-07-31,179.63
991,2023-03-01,430.74
9945,2023-08-07,141.25
106,2023-03-31,64.04
1002,2022-11-22,498.19
4858,2023-08-17,101.14
1746,2022-10-13,224.82
2401,2023-08-28,261.49
9164,2023-07-19,75.43
9971,2023-08-06,63.16
2285,2023-09-06,36.28
4460,2023-02-04,280.81
6316,2023-08-01,252.33
6084,2023-07-01,491.03
2437,2022-10-26,281.14
6987,2023-05-22,214.84
9970,2023-02-09,385.0
24,2022-11-10,490.3
1667,2023-02-02,103.84
6486,2022-12-28,280.91
5188,2023-03-28,321.51
348,2023-08-17,438.82
7413,2023-05-17,474.06
6819,2022-12-30,39.26
4093,2023-02-28,430.04
9889,2023-03-02,73.72
2781,2023-03-01,75.78
9916,2023-01-01,125.81
2255,2023-07-15,212.88
8605,2023-03-17,63.91
5317,2023-07-31,379.0
3893,2023-04-22,177.02
8689,2023-08-10,143.51
1523,2023-04-20,485.7
3343,2023-03-24,328.86
9038,2023-06-03,461.27
6413,2023-03-29,88.94
9115,2022-11-29,372.97
2191,2023-02-03,99.92
1489,2022-11-22,143.97
8033,2023-01-07,335.88
6942,2023-05-30,484.31
6963,2023-07-25,277.29
4227,2023-09-21,115.2
4051,2023-03-03,119.23
841,2023-07-27,22.39
359,2022-10-25,274.58
742,2023-04-29,171.5
8084,2023-02-05,295.92
7585,2023-06-12,41.69
6312,2023-03-13,453.94
6667,2023-04-10,104.18
7009,2023-03-10,32.93
5936,2022-12-24,310.25
6850,2023-01-21,183.53
2656,2023-07-19,437.97
6401,2023-08-05,380.5
4568,2023-03-18,95.08
2041,2023-03-27,206.02
1567,2023-03-12,95.05
2998,2023-02-15,58.55
2167,2022-12-06,447.14
2103,2023-02-21,75.29
3070,2022-12-20,462.57
2308,2023-09-21,98.45
5191,2022-10-04,57.56
7454,2023-01-03,38.05
4638,2022-11-09,100.37
8415,2023-03-25,85.34
7943,2022-11-11,202.18
6307,2022-10-24,55.33
6603,2023-08-12,277.35
3929,2023-06-06,60.47
1134,2023-04-04,117.74
9575,2022-11-18,18.11
6940,2023-07-17,412.73
3438,2023-06-08,479.07
9,2023-06-18,104.19
3576,2023-06-10,284.63
8520,2023-07-16,110.55
20,2023-08-15,388.22
97,2023-01-23,468.93
2215,2023-05-24,182.79
4358,2023-03-29,178.73
5018,2023-08-18,201.24
8303,2023-06-02,408.76
9487,2022-10-09,295.51
2825,2023-07-14,170.36
3914,2023-06-01,86.88
3325,2022-12-09,335.05
4689,2023-07-20,13.51
9024,2023-04-19,24.84
805,2023-08-25,400.61
2001,2023-08-11,477.98
2281,2023-03-29,364.31
3627,2022-10-02,439.33
6375,2023-02-12,333.97
7016,2023-01-25,384.45
2481,2023-07-17,435.94
1317,2023-06-25,398.65
6313,2023-08-19,81.09
7307,2023-08-31,382.65
4324,2022-11-18,273.1
9762,2023-09-04,35.13
8675,2023-05-13,491.5
2081,2023-02-26,392.34
9790,2022-11-15,436.15
6071,2023-06-29,414.33
9026,2023-09-04,311.72
5843,2023-09-04,235.45
3959,2023-01-21,377.71
7018,2023-08-16,436.11
3346,2023-07-19,428.36
9351,2023-03-20,450.63
6567,2022-10-24,431.52
8063,2023-08-18,396.15
5722,2022-12-02,178.21
2038,2023-06-08,16.72
1625,2023-08-07,385.98
8788,2023-03-05,198.45
7738,2023-07-12,142.66
643,2023-07-16,379.63
579,2023-07-10,120.86
9150,2022-11-15,302.17
5853,2022-11-17,136.26
8718,2022-09-22,71.19
5803,2022-11-24,367.92
509,2022-11-16,98.11
7284,2023-04-05,428.72
9127,2023-01-24,290.75
7453,2023-01-04,150.4
3338,2023-02-10,104.11
7614,2022-12-11,180.25
8287,2023-02-06,383.64
5343,2022-11-17,67.24
723,2023-03-15,60.4
3593,2023-06-16,221.89
9979,2023-07-03,162.6
8303,2022-12-30,451.03
5543,2023-09-05,332.45
4508,2023-01-23,478.54
1733,2023-05-17,470.21
1155,2023-05-03,248.9
2356,2023-04-09,189.55
4620,2022-11-23,193.32
7767,2023-09-12,218.94
283,2023-02-20,12.11
4486,2023-02-14,45.74
1962,2023-02-23,31.84
6525,2023-08-21,98.77
2639,2023-03-13,35.97
774,2023-03-11,24.04
5871,2022-12-30,281.55
9498,2023-03-07,433.24
9316,2022-12-22,246.6
1045,2022-09-30,73.88
5011,2023-01-30,356.69
5115,2023-07-14,238.23
2620,2023-03-03,283.15
1060,2022-11-30,447.29
8546,2023-04-15,450.04
2878,2023-02-21,271.68
3333,2023-02-15,238.32
2595,2023-06-12,159.58
3703,2023-06-15,200.4
8677,2023-09-16,66.65
789,2023-06-25,326.2
4246,2023-08-13,347.39
3294,2023-05-24,463.66
1266,2023-06-10,392.06
8270,2022-10-11,342.52
2021,2023-01-23,332.81
5884,2023-03-23,252.87
1394,2023-01-17,66.81
7165,2023-05-30,494.97
3055,2022-10-20,203.75
4080,2022-12-03,70.95
3268,2023-07-01,185.65
5043,2023-09-20,449.05
9986,2022-12-13,401.07
4863,2022-10-09,304.82
320,2022-11-07,329.1
853,2023-07-12,394.66
1253,2023-06-16,91.08
4133,2023-02-02,445.68
2970,2022-11-24,118.11
8761,2023-03-05,76.13
7519,2023-05-17,191.35
8341,2023-07-08,317.81
7840,2022-12-11,348.2
4011,2023-08-06,221.11
1724,2023-02-19,33.05
1798,2023-04-02,377.13
6002,2023-02-28,110.33
6341,2023-03-02,295.89
3791,2023-04-21,10.2
3375,2023-03-04,445.88
7534,2023-05-16,186.73
8094,2023-08-31,480.3
3627,2023-05-09,495.17
2910,2023-04-25,324.4
6743,2023-09-17,169.02
6029,2023-03-13,308.85
2280,2022-12-21,336.41
9025,2023-06-25,308.57
4282,2023-07-26,318.18
8934,2022-09-29,483.43
4838,2022-10-11,19.89
8848,2022-12-13,220.83
867,2023-06-13,85.52
4922,2023-08-17,70.22
5896,2023-03-10,444.14
972,2022-10-29,259.39
1912,2023-02-05,130.65
3670,2023-04-15,91.66
1742,2022-12-29,291.98
4494,2023-07-02,470.93
4980,2023-09-14,96.27
8015,2023-09-19,109.73
361,2023-03-29,137.28
917,2023-04-12,16.27
1610,2023-06-11,487.91
7326,2022-10-28,436.57
8155,2022-10-18,330.68
687,2023-06-10,255.28
5540,2023-08-07,289.16
9785,2023-07-28,175.91
9798,2023-03-05,72.33
8691,2022-12-21,199.33
4876,2023-04-14,146.33
4854,2022-11-07,265.58
1348,2023-02-09,36.82
119,2022-12-24,267.6
3426,2023-02-10,205.95
3462,2023-08-01,219.24
4596,2023-05-21,449.91
3950,2023-03-21,352.27
5832,2023-01-15,489.91
1232,2023-05-07,388.91
3472,2023-01-18,186.88
4278,2023-03-20,467.13
7695,2023-01-26,152.61
4863,2023-08-25,309.11
7256,2023-01-24,476.12
7409,2023-06-26,18.69
295,2023-06-09,79.73
646,2022-10-02,79.12
6443,2023-06-17,182.59
9259,2023-07-10,257.39
8953,2022-10-22,303.2
156,2023-06-02,19.38
2209,2023-08-06,85.01
704,2023-03-26,386.11
7343,2023-01-03,235.33
2309,2023-03-31,423.0
1282,2022-12-17,451.34
7254,2023-02-17,139.07
1765,2023-08-09,149.19
930,2023-05-10,386.36
5771,2023-07-11,373.16
8488,2023-07-21,154.71
8065,2022-12-24,337.75
9344,2023-07-20,36.38
7004,2023-05-27,135.35
2075,2023-01-09,304.87
3285,2023-09-20,424.83
260,2023-05-17,174.31
9432,2022-11-27,98.54
8869,2023-01-18,255.86
760,2023-05-08,125.71
2025,2023-08-18,183.33
8400,2023-08-09,249.03
8827,2022-12-22,266.45
